,File Path,File Name,Extension,Size (MB),Modification Time,Access Time,Creation Time,Parent Directory,Is File,Is Symlink,Absolute Path,Message,Error,Encoding,Num Lines,Num Words,Original Format,Mode,Width,Height,Animated,Frames,Num Functions,Num Classes,Num Rows,Num Cols,Num Cells,Empty Cells
64,C:\Users\BLUO\AppData\Local\Temp\mat-debug-18776.log,mat-debug-18776.log,.log,0.0,2024-01-16 14:45:24,2024-01-16 14:45:24,2024-01-16 14:45:24,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-18776.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
65,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19128.log,mat-debug-19128.log,.log,0.0,2024-01-16 12:33:45,2024-01-16 12:33:45,2024-01-16 12:33:45,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19128.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
66,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19164.log,mat-debug-19164.log,.log,0.0,2024-01-16 12:33:43,2024-01-16 12:33:43,2024-01-16 12:33:43,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19164.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
67,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19300.log,mat-debug-19300.log,.log,0.0,2024-01-12 20:41:23,2024-01-12 20:41:23,2024-01-12 20:41:23,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19300.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
68,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19328.log,mat-debug-19328.log,.log,0.0,2024-01-17 12:57:32,2024-01-17 12:57:32,2024-01-17 12:57:32,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19328.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
69,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19336.log,mat-debug-19336.log,.log,0.0,2024-01-17 12:57:33,2024-01-17 12:57:33,2024-01-17 12:57:33,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19336.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
70,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19524.log,mat-debug-19524.log,.log,0.0,2024-01-17 12:27:19,2024-01-17 12:27:19,2024-01-17 12:27:19,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19524.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
71,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19856.log,mat-debug-19856.log,.log,0.0,2024-01-12 20:41:26,2024-01-12 20:41:26,2024-01-12 20:41:26,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19856.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
72,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19876.log,mat-debug-19876.log,.log,0.0,2024-01-16 19:41:45,2024-01-16 19:41:45,2024-01-16 19:41:45,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-19876.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
73,C:\Users\BLUO\AppData\Local\Temp\mat-debug-20216.log,mat-debug-20216.log,.log,0.0,2024-01-15 11:56:22,2024-01-15 11:56:22,2024-01-15 11:56:22,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-20216.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
74,C:\Users\BLUO\AppData\Local\Temp\mat-debug-20336.log,mat-debug-20336.log,.log,0.0,2024-01-15 19:50:25,2024-01-15 19:50:25,2024-01-15 19:50:25,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-20336.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
75,C:\Users\BLUO\AppData\Local\Temp\mat-debug-20364.log,mat-debug-20364.log,.log,0.0,2024-01-17 17:47:14,2024-01-17 17:47:14,2024-01-17 17:47:14,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-20364.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
76,C:\Users\BLUO\AppData\Local\Temp\mat-debug-20808.log,mat-debug-20808.log,.log,0.0,2024-01-15 17:41:34,2024-01-15 17:41:34,2024-01-15 17:41:34,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-20808.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
77,C:\Users\BLUO\AppData\Local\Temp\mat-debug-20836.log,mat-debug-20836.log,.log,0.0,2024-01-15 11:56:22,2024-01-15 11:56:22,2024-01-15 11:56:22,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-20836.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
78,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21216.log,mat-debug-21216.log,.log,0.0,2024-01-16 15:45:24,2024-01-16 15:45:24,2024-01-16 15:45:24,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21216.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
79,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21260.log,mat-debug-21260.log,.log,0.0,2024-01-17 15:55:43,2024-01-17 15:55:43,2024-01-17 15:55:43,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21260.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
80,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21308.log,mat-debug-21308.log,.log,0.0,2024-01-15 11:56:33,2024-01-15 11:56:33,2024-01-15 11:56:24,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21308.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
81,C:\Users\BLUO\AppData\Local\Temp\mat-debug-2148.log,mat-debug-2148.log,.log,0.0,2024-01-16 12:33:27,2024-01-16 12:33:27,2024-01-16 12:33:27,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-2148.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
82,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21616.log,mat-debug-21616.log,.log,0.0,2024-01-16 13:45:13,2024-01-16 13:45:13,2024-01-16 13:45:13,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21616.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
83,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21720.log,mat-debug-21720.log,.log,0.0,2024-01-15 12:50:25,2024-01-15 12:50:25,2024-01-15 12:50:25,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21720.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
84,C:\Users\BLUO\AppData\Local\Temp\mat-debug-2184.log,mat-debug-2184.log,.log,0.0,2024-01-17 13:43:58,2024-01-17 13:43:58,2024-01-17 13:43:58,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-2184.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
85,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21840.log,mat-debug-21840.log,.log,0.0,2024-01-15 14:50:25,2024-01-15 14:50:25,2024-01-15 14:50:25,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21840.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
86,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21916.log,mat-debug-21916.log,.log,0.0,2024-01-15 16:32:09,2024-01-15 16:32:09,2024-01-15 16:32:09,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21916.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
87,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21928.log,mat-debug-21928.log,.log,0.0,2024-01-15 15:02:36,2024-01-15 15:02:36,2024-01-15 15:02:36,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-21928.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
88,C:\Users\BLUO\AppData\Local\Temp\mat-debug-22240.log,mat-debug-22240.log,.log,0.0,2024-01-16 12:33:52,2024-01-16 12:33:52,2024-01-16 12:33:52,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-22240.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
89,C:\Users\BLUO\AppData\Local\Temp\mat-debug-22640.log,mat-debug-22640.log,.log,0.0,2024-01-17 12:20:22,2024-01-17 12:20:22,2024-01-17 12:20:22,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-22640.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
90,C:\Users\BLUO\AppData\Local\Temp\mat-debug-2280.log,mat-debug-2280.log,.log,0.0,2024-01-17 19:00:41,2024-01-17 19:00:41,2024-01-17 19:00:41,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-2280.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
91,C:\Users\BLUO\AppData\Local\Temp\mat-debug-23768.log,mat-debug-23768.log,.log,0.0,2024-01-17 17:56:23,2024-01-17 17:56:23,2024-01-17 17:56:23,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-23768.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
92,C:\Users\BLUO\AppData\Local\Temp\mat-debug-24088.log,mat-debug-24088.log,.log,0.0,2024-01-17 14:56:23,2024-01-17 14:56:23,2024-01-17 14:56:23,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-24088.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
93,C:\Users\BLUO\AppData\Local\Temp\mat-debug-24236.log,mat-debug-24236.log,.log,0.0,2024-01-16 17:41:53,2024-01-16 17:41:53,2024-01-16 17:41:53,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-24236.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
94,C:\Users\BLUO\AppData\Local\Temp\mat-debug-24484.log,mat-debug-24484.log,.log,0.0,2024-01-17 16:32:16,2024-01-17 16:32:16,2024-01-17 16:32:16,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-24484.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
95,C:\Users\BLUO\AppData\Local\Temp\mat-debug-24812.log,mat-debug-24812.log,.log,0.0,2024-01-16 12:26:09,2024-01-16 12:26:09,2024-01-16 12:26:09,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-24812.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
96,C:\Users\BLUO\AppData\Local\Temp\mat-debug-24984.log,mat-debug-24984.log,.log,0.0,2024-01-16 15:26:06,2024-01-16 15:26:06,2024-01-16 15:26:06,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-24984.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
97,C:\Users\BLUO\AppData\Local\Temp\mat-debug-25940.log,mat-debug-25940.log,.log,0.0,2024-01-16 18:41:45,2024-01-16 18:41:45,2024-01-16 18:41:45,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-25940.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
98,C:\Users\BLUO\AppData\Local\Temp\mat-debug-26744.log,mat-debug-26744.log,.log,0.0,2024-01-16 12:26:14,2024-01-16 12:26:14,2024-01-16 12:26:14,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-26744.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
99,C:\Users\BLUO\AppData\Local\Temp\mat-debug-288.log,mat-debug-288.log,.log,0.0,2024-01-15 17:12:28,2024-01-15 17:12:28,2024-01-15 17:12:28,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-288.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
100,C:\Users\BLUO\AppData\Local\Temp\mat-debug-3364.log,mat-debug-3364.log,.log,0.0,2024-01-15 16:45:34,2024-01-15 16:45:34,2024-01-15 16:45:34,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-3364.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
101,C:\Users\BLUO\AppData\Local\Temp\mat-debug-3732.log,mat-debug-3732.log,.log,0.0,2024-01-15 16:03:16,2024-01-15 16:03:16,2024-01-15 16:03:16,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-3732.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
102,C:\Users\BLUO\AppData\Local\Temp\mat-debug-3792.log,mat-debug-3792.log,.log,0.0,2024-01-17 15:55:43,2024-01-17 15:55:43,2024-01-17 15:55:43,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-3792.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
103,C:\Users\BLUO\AppData\Local\Temp\mat-debug-4128.log,mat-debug-4128.log,.log,0.0,2024-01-17 12:20:22,2024-01-17 12:20:22,2024-01-17 12:20:22,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-4128.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
104,C:\Users\BLUO\AppData\Local\Temp\mat-debug-4612.log,mat-debug-4612.log,.log,0.0,2024-01-16 19:41:45,2024-01-16 19:41:45,2024-01-16 19:41:45,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-4612.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
105,C:\Users\BLUO\AppData\Local\Temp\mat-debug-4688.log,mat-debug-4688.log,.log,0.0,2024-01-15 18:39:08,2024-01-15 18:39:08,2024-01-15 18:39:08,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-4688.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
106,C:\Users\BLUO\AppData\Local\Temp\mat-debug-4736.log,mat-debug-4736.log,.log,0.0,2024-01-15 11:56:58,2024-01-15 11:56:58,2024-01-15 11:56:58,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-4736.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
107,C:\Users\BLUO\AppData\Local\Temp\mat-debug-4764.log,mat-debug-4764.log,.log,0.0,2024-01-16 16:45:24,2024-01-16 16:45:24,2024-01-16 16:45:24,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-4764.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
108,C:\Users\BLUO\AppData\Local\Temp\mat-debug-4936.log,mat-debug-4936.log,.log,0.0,2024-01-16 20:48:12,2024-01-16 20:48:12,2024-01-16 20:48:12,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-4936.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
109,C:\Users\BLUO\AppData\Local\Temp\mat-debug-5572.log,mat-debug-5572.log,.log,0.0,2024-01-15 13:50:25,2024-01-15 13:50:25,2024-01-15 13:50:25,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-5572.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
110,C:\Users\BLUO\AppData\Local\Temp\mat-debug-5696.log,mat-debug-5696.log,.log,0.0,2024-01-12 21:43:56,2024-01-12 21:43:56,2024-01-12 21:43:56,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-5696.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
111,C:\Users\BLUO\AppData\Local\Temp\mat-debug-5784.log,mat-debug-5784.log,.log,0.0,2024-01-16 13:45:13,2024-01-16 13:45:13,2024-01-16 13:45:13,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-5784.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
112,C:\Users\BLUO\AppData\Local\Temp\mat-debug-7160.log,mat-debug-7160.log,.log,0.0,2024-01-15 15:50:25,2024-01-15 15:50:25,2024-01-15 15:50:25,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-7160.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
113,C:\Users\BLUO\AppData\Local\Temp\mat-debug-7820.log,mat-debug-7820.log,.log,0.0,2024-01-15 22:59:48,2024-01-15 22:59:48,2024-01-15 22:59:48,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-7820.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
114,C:\Users\BLUO\AppData\Local\Temp\mat-debug-8600.log,mat-debug-8600.log,.log,0.0,2024-01-15 14:11:29,2024-01-15 14:11:29,2024-01-15 14:11:29,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-8600.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
115,C:\Users\BLUO\AppData\Local\Temp\mat-debug-9048.log,mat-debug-9048.log,.log,0.0,2024-01-17 17:04:14,2024-01-17 17:04:14,2024-01-17 17:04:14,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-9048.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
116,C:\Users\BLUO\AppData\Local\Temp\mat-debug-9120.log,mat-debug-9120.log,.log,0.0,2024-01-16 15:19:36,2024-01-16 15:19:36,2024-01-16 15:19:36,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\mat-debug-9120.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
117,C:\Users\BLUO\AppData\Local\Temp\MicrosoftEdgeUpdate.log,MicrosoftEdgeUpdate.log,.log,0.00131,2024-01-15 13:06:15,2024-01-16 12:29:04,2024-01-15 13:06:15,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\MicrosoftEdgeUpdate.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
118,C:\Users\BLUO\AppData\Local\Temp\MSPowerpointIcon (2).heic,MSPowerpointIcon (2).heic,.heic,0.0,2024-01-10 18:42:20,2024-01-11 12:55:11,2024-01-10 18:42:20,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\MSPowerpointIcon (2).heic,,FileProcessingFailedError,,,,,,,,,,,,,,,
119,C:\Users\BLUO\AppData\Local\Temp\MSPowerPointIcon (3).heic,MSPowerPointIcon (3).heic,.heic,0.0,2024-01-10 18:42:42,2024-01-11 12:55:11,2024-01-10 18:42:42,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\MSPowerPointIcon (3).heic,,FileProcessingFailedError,,,,,,,,,,,,,,,
120,C:\Users\BLUO\AppData\Local\Temp\MSPowerPointIcon.heic,MSPowerPointIcon.heic,.heic,0.0,2024-01-10 18:42:01,2024-01-17 19:42:34,2024-01-10 18:42:01,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\MSPowerPointIcon.heic,,FileProcessingFailedError,,,,,,,,,,,,,,,
121,C:\Users\BLUO\AppData\Local\Temp\MSTeamsIcon.heic,MSTeamsIcon.heic,.heic,0.0,2024-01-11 12:36:00,2024-01-11 12:55:11,2024-01-11 12:36:00,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\MSTeamsIcon.heic,,FileProcessingFailedError,,,,,,,,,,,,,,,
122,C:\Users\BLUO\AppData\Local\Temp\Olktmp.png,Olktmp.png,.png,0.000467,2024-01-10 13:05:27,2024-01-11 12:55:17,2024-01-10 13:05:27,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\Olktmp.png,,,,,,PNG,RGBA,24.0,24.0,,,,,,,,
123,C:\Users\BLUO\AppData\Local\Temp\prep_crosoft Office_root_Office16_sdxs_FA000000083_index_win32_bundle_V8_perf.cache,prep_crosoft Office_root_Office16_sdxs_FA000000083_index_win32_bundle_V8_perf.cache,.cache,0.029807,2024-01-15 16:02:29,2024-01-17 19:36:25,2024-01-15 16:02:29,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\prep_crosoft Office_root_Office16_sdxs_FA000000083_index_win32_bundle_V8_perf.cache,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
124,C:\Users\BLUO\AppData\Local\Temp\prep_foundation_win32_bundle_V8_perf.cache,prep_foundation_win32_bundle_V8_perf.cache,.cache,0.685851,2024-01-12 13:56:11,2024-01-17 19:36:25,2024-01-02 14:29:04,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\prep_foundation_win32_bundle_V8_perf.cache,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
125,C:\Users\BLUO\AppData\Local\Temp\prep_ram Files (x86)_Microsoft Office_root_Office16_AugLoop_bundle_js_V8_perf.cache,prep_ram Files (x86)_Microsoft Office_root_Office16_AugLoop_bundle_js_V8_perf.cache,.cache,0.569907,2024-01-12 13:56:11,2024-01-12 14:26:13,2024-01-02 14:37:46,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\prep_ram Files (x86)_Microsoft Office_root_Office16_AugLoop_bundle_js_V8_perf.cache,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
126,C:\Users\BLUO\AppData\Local\Temp\prep_ui_win32_bundle_V8_perf.cache,prep_ui_win32_bundle_V8_perf.cache,.cache,0.249055,2024-01-12 13:56:11,2024-01-17 19:36:25,2024-01-02 14:29:04,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\prep_ui_win32_bundle_V8_perf.cache,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
127,C:\Users\BLUO\AppData\Local\Temp\prep__Microsoft Office_root_Office16_LivePersonaCard_lpc_win32_bundle_V8_perf.cache,prep__Microsoft Office_root_Office16_LivePersonaCard_lpc_win32_bundle_V8_perf.cache,.cache,1.739147,2024-01-12 13:56:12,2024-01-12 14:26:13,2024-01-02 14:29:04,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\prep__Microsoft Office_root_Office16_LivePersonaCard_lpc_win32_bundle_V8_perf.cache,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
128,C:\Users\BLUO\AppData\Local\Temp\test_ocr_text_2 (2).heic,test_ocr_text_2 (2).heic,.heic,0.0,2024-01-11 13:02:42,2024-01-11 13:02:42,2024-01-11 13:02:42,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\test_ocr_text_2 (2).heic,,FileProcessingFailedError,,,,,,,,,,,,,,,
129,C:\Users\BLUO\AppData\Local\Temp\test_ocr_text_2.heic,test_ocr_text_2.heic,.heic,0.0,2024-01-11 12:43:59,2024-01-17 19:42:34,2024-01-11 12:43:59,C:\Users\BLUO\AppData\Local\Temp,1,0,C:\Users\BLUO\AppData\Local\Temp\test_ocr_text_2.heic,,FileProcessingFailedError,,,,,,,,,,,,,,,
